Date De Création,Heure D'Opération (opération),Numéro (opération),Nom (activité),Nom (exposition),Date De Séance (seance),Heure De Début (seance),Nom,Code Postal,Ville,Pays,Numéro Du Billet,Type De Billet,Tarif,Pu Net Ttc,Quantité,État,Code-Barres Du Billet
13/11/2024,11:28,2024002039171,VL - CHRISTOFLE (AVEC CONFERENCIER EXTERIEUR) (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",11/01/2025,12:15,1038,14113,cricqueboeuf,France,2024000701000348,"Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,02501110000013E+043"
09/12/2025,12:38,2025010047022,VG - 2H - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",09/12/2025,15:30,1039,,,,"2,02550005010002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,150.00,1.00,Valide,"2,0251209000001E+044"
09/12/2025,12:38,2025010047022,VG - 2H - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",09/12/2025,13:00,1039,,,,"2,02550005010002E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,150.00,1.00,Valide,"2,0251209000001E+044"
28/01/2025,12:42,2025011002002,VG - 2H - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",28/01/2025,15:15,1039,,,,"2,0255000501E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,150.00,1.00,Valide,"2,02501280000013E+044"
28/01/2025,12:42,2025011002002,VG - 2H - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",28/01/2025,13:00,1039,,,,"2,0255000501E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,150.00,1.00,Valide,"2,02501280000013E+044"
10/04/2025,18:43,2025010014952,VG - 2H - CHRISTOFLE (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",10/04/2025,18:45,1040,75011,PARIS,France,"2,02550005010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 2h,150.00,1.00,Valide,"2,0250410000001E+044"
13/09/2025,14:18,2025003027793,"VA - CHEVALIERS, REINES ET EMPEREURS",MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,13/09/2025,14:30,1041,,,,"2,02550002010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ANNIVERSAIRE 2h,190.00,1.00,Valide,"2,0250913000001E+044"
13/09/2025,14:18,2025003027793,SUPPLEMENT SALLE GOUTER ANNIVERSAIRE,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,13/09/2025,16:30,1041,,,,"2,0255000202E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ANNIVERSAIRE COMPLEMENT 1H,100.00,1.00,Valide,"2,0250913000001E+044"
06/11/2025,17:52,2025003035409,VG - 1H30 - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",06/11/2025,19:00,1042,92300,LEVALLOIS-PERRET,France,"2,02550004030003E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0251106000001E+044"
06/11/2025,17:52,2025003035409,VG - 1H30 - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",06/11/2025,18:45,1042,92300,LEVALLOIS-PERRET,France,"2,02550004030003E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0251106000001E+044"
14/11/2024,10:53,2024003008736,VG - 1H30 - S'ASSEOIR,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,14/11/2024,11:00,1043,93160,Noisy-le-Grand,France,2024000407000015,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE CHAMP SOCIAL 1h30,95.00,1.00,Valide,"2,02411140000013E+043"
05/06/2025,14:55,2025002066346,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,20/02/2026,15:45,1044,4020,Liege,Belgique,"2,02550007010004E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0260220000001E+044"
05/06/2025,14:53,2025002066345,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,20/02/2026,11:45,1044,4020,Liege,Belgique,"2,02550007010004E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0260220000001E+044"
18/05/2025,10:32,2025011011204,"VA - CHEVALIERS, REINES ET EMPEREURS",MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,18/05/2025,10:30,1045,,,,"2,0255000201E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ANNIVERSAIRE 2h,190.00,1.00,Valide,"2,0250518000001E+044"
18/05/2025,10:32,2025011011204,SUPPLEMENT SALLE GOUTER ANNIVERSAIRE,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,18/05/2025,12:30,1045,,,,"2,0255000202E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ANNIVERSAIRE COMPLEMENT 1H,100.00,1.00,Valide,"2,0250518000001E+044"
31/08/2025,11:03,2025002087331,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,01/11/2025,13:15,1046,78170,La celle St. Cloud,France,"2,02550007010006E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0251101000001E+044"
15/11/2025,11:24,2025003036848,VG - 1H30 - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",15/11/2025,11:00,1047,75015,Paris,France,"2,02550004030003E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,160.00,1.00,Valide,"2,0251115000001E+044"
05/11/2025,14:11,2025003035105,VA - TROPHÉE DE PAPIER,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,05/11/2025,14:30,1048,75009,Paris,France,"2,02550002010001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ANNIVERSAIRE 2h,250.00,1.00,Valide,"2,0251105000001E+044"
05/11/2025,14:11,2025003035105,SUPPLEMENT SALLE GOUTER ANNIVERSAIRE,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,05/11/2025,16:30,1048,75009,Paris,France,"2,02550002020001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ANNIVERSAIRE COMPLEMENT 1H,100.00,1.00,Valide,"2,0251105000001E+044"
26/11/2025,10:54,2025010044048,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,26/11/2025,11:00,1049,75005,Paris,France,"2,02550004030003E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,0251126000001E+044"
13/11/2025,16:00,2025003036410,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,13/11/2025,16:45,1049,75005,Paris,France,"2,02550004030003E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,0251113000001E+044"
13/11/2025,16:00,2025003036410,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,13/11/2025,16:30,1049,75005,Paris,France,"2,02550004030003E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,0251113000001E+044"
13/11/2025,16:00,2025003036410,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,13/11/2025,16:00,1049,75005,Paris,France,"2,02550004030003E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,0251113000001E+044"
13/11/2025,15:52,2025003036405,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,13/11/2025,16:15,1049,75005,Paris,France,"2,02550004030003E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,0251113000001E+044"
21/03/2025,11:45,2025011007607,"VG - 2H - L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX 11-18 ANS (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",21/03/2025,12:15,1050,94700,Maisons-Alfort,France,"2,0255000503E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE CHAMP SOCIAL 2h,125.00,1.00,Valide,"2,02503210000013E+044"
15/04/2025,11:00,2025002056615,"VL - PAUL POIRET, LA MODE EST UNE FÊTE (AVEC CONFERENCIER EXTERIEUR)","PAUL POIRET, LA MODE EST UNE FÊTE",07/01/2026,12:15,1051,91310,MONTLHERY,France,"2,02550007010002E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0260107000001E+044"
23/10/2025,16:28,2025003032432,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,23/10/2025,17:30,1052,75015,Paris,France,"2,02550004040001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ENSEIGNEMENT SUP 1h30,105.00,1.00,Valide,"2,0251023000001E+044"
23/10/2025,16:28,2025003032432,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,23/10/2025,17:15,1052,75015,Paris,France,"2,02550004040001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ENSEIGNEMENT SUP 1h30,105.00,1.00,Valide,"2,0251023000001E+044"
23/10/2025,16:28,2025003032432,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,23/10/2025,17:00,1052,75015,Paris,France,"2,02550004040001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ENSEIGNEMENT SUP 1h30,105.00,1.00,Valide,"2,0251023000001E+044"
23/10/2025,16:28,2025003032432,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,23/10/2025,16:15,1052,75015,Paris,France,"2,0255000405E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ENSEIGNEMENT SUP LETR 1h30,125.00,1.00,Valide,"2,0251023000001E+044"
23/10/2025,16:28,2025003032432,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,23/10/2025,16:00,1052,75015,Paris,France,"2,02550004040001E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ENSEIGNEMENT SUP 1h30,105.00,1.00,Valide,"2,0251023000001E+044"
23/10/2025,16:28,2025003032432,VG - 1H30 - 1925-2025. CENT ANS D'ART DECO,1925-2025. CENT ANS D'ART DÉCO,23/10/2025,15:30,1052,75015,Paris,France,"2,0255000405E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ENSEIGNEMENT SUP LETR 1h30,125.00,1.00,Valide,"2,0251023000001E+044"
03/10/2025,18:11,2025002101138,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,22/10/2025,15:45,1052,75015,Paris,France,"2,02550007010007E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Annulé,"2,0251022000001E+044"
03/10/2025,18:09,2025002101137,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,22/10/2025,12:45,1052,75015,Paris,France,"2,02550007010007E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Annulé,"2,0251022000001E+044"
03/10/2025,17:45,2025002101125,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,22/10/2025,11:45,1052,75015,Paris,France,"2,02550007010007E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Annulé,"2,0251022000001E+044"
30/09/2025,12:39,2025010031997,VG - 1H - PAUL POIRET,"PAUL POIRET, LA MODE EST UNE FÊTE",30/09/2025,12:45,1053,75008,PARIS,France,"2,0255000112E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h,130.00,1.00,Valide,"2,0250930000001E+044"
28/02/2025,16:55,2025002037040,"VL - L’INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX (AVEC CONFÉRENCIER EXTÉRIEUR) (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",11/03/2025,15:45,1054,75013,Paris,France,"2,02550007010002E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,02503110000013E+044"
27/02/2025,10:30,2025002036039,"VL - PAUL POIRET, LA MODE EST UNE FÊTE (AVEC CONFERENCIER EXTERIEUR)","PAUL POIRET, LA MODE EST UNE FÊTE",08/01/2026,15:15,1055,33290,blanquefort,France,"2,02550007010002E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,02601080000013E+044"
24/02/2025,15:50,2025002034276,"VL - PAUL POIRET, LA MODE EST UNE FÊTE (AVEC CONFERENCIER EXTERIEUR)","PAUL POIRET, LA MODE EST UNE FÊTE",17/10/2025,15:15,1055,33290,blanquefort,France,"2,02550007010001E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,02510170000013E+044"
04/11/2024,08:54,2024002034662,"VL - L’INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX (AVEC CONFÉRENCIER EXTÉRIEUR) (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",08/03/2025,12:45,1055,33290,blanquefort,France,2024000701000330,"Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,02503080000013E+043"
30/10/2024,10:52,2024002031362,"VL - L’INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX (AVEC CONFÉRENCIER EXTÉRIEUR) (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",20/02/2025,15:45,1055,33290,blanquefort,France,2024000701000326,"Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,02502200000013E+043"
20/10/2024,12:45,2024002025003,"VL - L’INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX (AVEC CONFÉRENCIER EXTÉRIEUR) (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",19/03/2025,15:45,1055,33290,blanquefort,France,2024000701000312,"Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,02503190000013E+043"
16/09/2024,12:34,2024002002725,VL - LA NAISSANCE DES GRANDS MAGASINS (archive),LA NAISSANCE DES GRANDS MAGASINS,17/09/2024,15:45,1055,33290,blanquefort,France,2024000701000032,"Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,0.00,1.00,Utilisé,*BI*3687211001867735534
16/09/2024,12:34,2024002002724,VL - LA NAISSANCE DES GRANDS MAGASINS (archive),LA NAISSANCE DES GRANDS MAGASINS,18/09/2024,15:45,1055,33290,blanquefort,France,2024000701000031,"Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,0.00,1.00,Utilisé,*BI*4173100176641561071
24/05/2025,14:18,2025003016880,VA - TROPHÉE DE PAPIER,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,24/05/2025,14:30,1056,,,,"2,0255000201E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ANNIVERSAIRE 2h,190.00,1.00,Valide,"2,0250524000001E+044"
06/10/2025,17:00,2025002102785,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,18/02/2026,12:45,1057,78100,saint germain-en-laye,France,"2,02550007010007E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0260218000001E+044"
23/01/2025,11:00,2025002014226,VL - CHRISTOFLE (AVEC CONFERENCIER EXTERIEUR) (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",01/03/2025,13:15,1058,91460,marcoussis,France,"2,0255000701E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,02503010000013E+044"
10/01/2025,16:43,2025002006137,VL - CHRISTOFLE (AVEC CONFERENCIER EXTERIEUR) (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",20/02/2025,18:15,1058,91460,marcoussis,France,"2,0255000701E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,02502200000013E+044"
13/12/2024,11:53,2024002054951,VL - CHRISTOFLE (AVEC CONFERENCIER EXTERIEUR) (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",15/04/2025,12:15,1058,91460,marcoussis,France,"2,02450007010004E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,02504150000013E+044"
04/10/2024,14:20,2024002017715,"VL - L’INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX (AVEC CONFÉRENCIER EXTÉRIEUR) (archive)","L'INTIME, DE LA CHAMBRE AUX RÉSEAUX SOCIAUX",23/01/2025,12:45,1059,78100,SAINT GERMAIN EN LAYE,France,2024000701000286,"Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,02501230000013E+043"
29/09/2024,10:50,2024011000822,VG - 1h30 - ENTREZ AU MUSÉE DES ARTS DÉCORATIFS !,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,29/09/2024,11:15,1060,38000,Grenoble,France,2024000403000016,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02409290000013E+043"
29/09/2024,10:50,2024011000822,VG - 1h30 - ENTREZ AU MUSÉE DES ARTS DÉCORATIFS !,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,29/09/2024,11:00,1060,38000,Grenoble,France,2024000403000015,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE 1h30,130.00,1.00,Valide,"2,02409290000013E+043"
13/10/2025,15:51,2025002106480,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,17/02/2026,12:45,1061,78600,Maisons-Laffitte,France,"2,02550007010007E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0260217000001E+044"
05/09/2025,15:11,2025002089382,VL - COLLECTIONS PERMANENTES : DU MOYEN ÂGE À L'ART NOUVEAU,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,20/11/2025,11:45,1061,78600,Maisons-Laffitte,France,"2,02550007010006E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0251120000001E+044"
12/05/2025,15:31,2025002062207,VL - COLLECTIONS PERMANENTES : DU MOYEN ÂGE À L'ART NOUVEAU,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,12/06/2025,11:45,1061,78600,Maisons-Laffitte,France,"2,02550007010003E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0250612000001E+044"
27/09/2024,16:00,2024010001879,VG - 1H30 - LA NAISSANCE DES GRANDS MAGASINS (archive),LA NAISSANCE DES GRANDS MAGASINS,27/09/2024,16:00,1062,8031,ZURICH,Suisse,2024000409000001,"Forfait (0 place, 0 visiteur)",Plein - FORFAIT VISITE GUIDEE ADULTE LETR 1h30,145.00,1.00,Valide,"2,02409270000013E+043"
23/06/2025,15:14,2025002068794,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,11/12/2025,12:45,1063,75011,PARIS,France,"2,02550007010005E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0251211000001E+044"
10/06/2025,12:05,2025002067047,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,10/12/2025,15:45,1063,75011,PARIS,France,"2,02550007010004E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0251210000001E+044"
10/06/2025,12:05,2025002067047,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,05/12/2025,11:45,1063,75011,PARIS,France,"2,02550007010004E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0251205000001E+044"
10/06/2025,12:05,2025002067047,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,03/12/2025,11:45,1063,75011,PARIS,France,"2,02550007010004E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0251203000001E+044"
23/09/2024,10:27,2024002012686,VL - CHRISTOFLE (AVEC CONFERENCIER EXTERIEUR) (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",11/04/2025,12:15,1063,75011,PARIS,France,2024000701000222,"Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,02504110000013E+043"
23/09/2024,10:27,2024002012686,VL - CHRISTOFLE (AVEC CONFERENCIER EXTERIEUR) (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",10/04/2025,19:15,1063,75011,PARIS,France,2024000701000221,"Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,02504100000013E+043"
23/09/2024,10:27,2024002012686,VL - CHRISTOFLE (AVEC CONFERENCIER EXTERIEUR) (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",09/04/2025,12:15,1063,75011,PARIS,France,2024000701000220,"Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,02504090000013E+043"
23/09/2024,10:27,2024002012686,VL - CHRISTOFLE (AVEC CONFERENCIER EXTERIEUR) (archive),"CHRISTOFLE, UNE BRILLANTE HISTOIRE",02/04/2025,16:15,1063,75011,PARIS,France,2024000701000219,"Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,02504020000013E+043"
02/10/2025,18:24,2025002100624,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,19/12/2025,15:45,1064,75012,Paris,France,"2,02550007010007E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0251219000001E+044"
17/08/2025,11:09,2025002083736,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,24/10/2025,11:45,1064,75012,Paris,France,"2,02550007010006E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0251024000001E+044"
16/09/2024,12:36,2024002005170,VL - LA NAISSANCE DES GRANDS MAGASINS (archive),LA NAISSANCE DES GRANDS MAGASINS,08/10/2024,11:45,1065,75015,Paris,France,2024000701000141,"Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,0.00,1.00,Utilisé,*BI*10460488097949028846
23/05/2025,18:31,2025002064393,VL - 1925-2025. CENT ANS D'ART DÉCO (AVEC CONFERENCIER EXTERIEUR),1925-2025. CENT ANS D'ART DÉCO,02/12/2025,12:45,1066,75009,Paris,France,"2,02550007010003E+016","Forfait (0 place, 0 visiteur)",Plein - DROIT DE RESERVATION GUIDE CONFÉRENCIER,35.00,1.00,Valide,"2,0251202000001E+044"
30/03/2025,12:53,2025011008711,VA - UNE TÊTE BIEN COURONNÉE,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,30/03/2025,14:30,1067,,,,"2,0255000201E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ANNIVERSAIRE 2h,190.00,1.00,Valide,"2,02503300000011E+044"
30/03/2025,12:53,2025011008711,SUPPLEMENT SALLE GOUTER ANNIVERSAIRE,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,30/03/2025,16:30,1067,,,,"2,0255000202E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ANNIVERSAIRE COMPLEMENT 1H,100.00,1.00,Valide,"2,02503300000011E+044"
21/06/2025,14:41,2025003018280,VA - UNE TÊTE BIEN COURONNÉE,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,21/06/2025,14:30,1068,75016,Paris,France,"2,0255000201E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ANNIVERSAIRE 2h,190.00,1.00,Valide,"2,0250621000001E+044"
21/06/2025,14:41,2025003018280,SUPPLEMENT SALLE GOUTER ANNIVERSAIRE,MUSÉE DES ARTS DÉCORATIFS - COLLECTIONS,21/06/2025,16:30,1068,75016,Paris,France,"2,0255000202E+016","Forfait (0 place, 0 visiteur)",Plein - FORFAIT ANNIVERSAIRE COMPLEMENT 1H,100.00,1.00,Valide,"2,0250621000001E+044"
